sentence	label
glides gracefully male persona female	1
world traveler might go anywhere new , arrive anyplace special , 's certainly honest attempt get something	1
ya-yas everywhere forgive flaws love film .	1
pure cinematic intoxication , wildly inventive mixture comedy melodrama , tastelessness swooning elegance .	1
somewhat less might , film good one ,	1
screenplay keep film entertaining	1
considerable charm .	1
comedic moment romantic comedy	1
reaching comic heights obviously desired	1
story 's scope pageantry mesmerizing ,	1
... quite good providing good old fashioned spooks .	1
everywhere	1
superior horror flick .	1
( kline 's ) utterly convincing -- deeply appealing -- noble teacher embraces strict moral code , flawed human ca n't quite live	1
sneaks	1
good pace	1
appropriately	1
illustrating merits fighting hard something really matters	1
's hard resist enthusiasm	1
delicious trimmings ... arrive early stay late , filling nearly every minute ... lighthearted glow , impudent snickers , glorious dose humankind 's liberating ability triumph scrooge two .	1
moving story	1
particularly funny	1
many good ideas	1
reveal impressively delicate range	1
lies ease integrates thoughtfulness pasta-fagioli comedy	1
oft-brilliant	1
imaginative filmmaker see forest trees	1
complicated love triangle develops three central characters	1
well-meaning	1
good ambitious film	1
sand fierce grandeur sweeping battle scenes	1
seem hit	1
evolved star superstar time	1
go picture-perfect beach sunset	1
probably good job anyone	1
plenty entertainment value	1
, fine music never heard	1
credit film 's winning tone	1
` ' list cast	1
chicago offers much colorful eye candy , including spectacle gere dancing shoes , hoofing crooning best .	1
, touching , smart complicated	1
satisfying summer blockbuster	1
knowing sense humor lot warmth ignite son bride .	1
superior horror flick	1
sweet , tender sermon 12-year-old welsh boy curious god girls , learns believing something matter .	1
major director emerging world cinema	1
youthful , out-to-change-the-world aggressiveness	1
well-balanced fashion	1
original cartoon	1
strength cleverness	1
like movie lot .	1
's definitely step right direction .	1
's lovely , sad dance highlighted kwan 's unique directing style	1
entertaining documentary freshly considers arguments bard 's immortal plays	1
enough puff	1
film puts wang forefront china 's sixth generation film makers .	1
steers clear sensational	1
well-wrought story	1
shiver-inducing	1
stirring time beautifully drawn movie .	1
unexpected ways , touching	1
trouble every day success sense ,	1
little film noir organized crime story	1
crowdpleaser	1
music makes nice album	1
new , inventive , journey	1
fan appreciate scratch	1
certain ambition	1
genre character construct wonderous accomplishment veracity narrative grace	1
delicious crime drama par slickest mamet .	1
small movie big impact	1
chilling , affecting study	1
's definitely improvement first blade , since n't take deadly seriously .	1
hallucinatory dreamscape frustrates captivates	1
fine	1
film belongs marvelous verdu , sexy slip earth mother mourns tragedies private embraces life public	1
action gripping	1
's type film growing n't see often enough days : realistic , urgent ,	1
pitch-perfect forster	1
compelling , amusing unsettling	1
fused humor	1
time 's done us , mira nair 's new movie audience giddy delight discovery ,	1
reaches across time distance	1
beautiful , desirable , even delectable	1
brilliantly constructed work	1
better film 's ability make subject interesting n't part supposed target audience	1
gifted crudup perfect face play handsome blank yearning find ,	1
really gives film oomph	1
librarian ( orlando jones ) knows everything answers questions , visually smart , cleverly written , nicely realized	1
much humor	1
flick infantilized culture n't entirely infantile .	1
page , memorable character creations	1
drumline ' shows level young , black manhood funny , touching , smart complicated .	1
dog	1
exercise chilling style , twohy films sub , inside	1
cool crime movie	1
establishes wonderfully creepy mood	1
needed live rich full life	1
flick fun , host truly excellent sequences .	1
say ways extravagant chance distort perspective throw us path good sense	1
( racist portraits indians , instance )	1
gets job done .	1
sharp writing	1
much better	1
actually funny without hitting belt	1
things elevate `` glory `` ilk , notably mere presence duvall	1
different kind film	1
centered life experiences particular theatrical family , marvelous documentary touches -- ever gracefully -- entire history yiddish theater , america israel .	1
charming funny movie .	1
vibrant charm	1
fleet-footed pleasingly upbeat family	1
film 's destined win wide summer audience word-of-mouth reviews , far line , find place among studio 's animated classics	1
manages deliver fair bit vampire fun .	1
insightful discourse	1
's sharply comic surprisingly touching , hold gong	1
surprisingly funny movie	1
kids	1
remarkable procession sweeping pictures reinvigorated romance genre	1
expert comic timing	1
necessary timely	1
makes one purely enjoyable satisfying evenings movies 've .	1
emotional comfort	1
care protagonist celebrate victories	1
crafted deceptively casual ode	1
, solidly entertaining	1
film well way -- yet 's hard stop watching	1
masterful	1
talk hours	1
one best , understated performances ( jack nicholson 's ) career .	1
original	1
'd 90-minute , four-star movie	1
kids love fantasy adventure ,	1
delightful comedy	1
memorable film	1
funny look	1
extravagant confidence exiled aristocracy	1
entertainingly presented	1
raucously	1
animated epic	1
unique feel	1
modern life	1
chabrol 's intense psychological mysteries	1
one appealing movies ever made otherwise appalling , downright creepy , subject -- teenage boy love stepmother	1
big musical number like ` praise lord , 's god second chances ' n't put , enjoyable choice younger kids .	1
takes totally unexpected directions keeps going	1
undoubtedly	1
( clooney 's ) debut accused bit undisciplined , tremendous , offbeat sense style humor suggests influenced filmmakers directed , especially coen brothers steven soderbergh	1
sweet , funny , charming	1
string	1
created predictably efficient piece business notable largely overwhelming creepiness , eagerness create images wish n't seen , , day age , course point	1
expresses basic emotions	1
warmth go around , music laughter	1
start -- , refreshingly , stays way	1
great charm , generosity diplomacy	1
cox creates fluid mesmerizing sequence images match words nijinsky 's diaries .	1
upper echelons directing world	1
keen	1
real narrative logic	1
powerful drama	1
trip	1
create complex , unpredictable character	1
engaging exciting narrative	1
engrossing entertainment	1
stays close ground spare simple manner	1
great idea	1
psychological case study	1
uncomfortably real	1
extravagantly redeems	1
's full cheesy dialogue , great trashy fun finally returns de palma pulpy thrillers early '80s .	1
kind movie comes along occasionally , one unconventional , gutsy perfectly executed takes breath away .	1
perfect medium children	1
makes worth recommendation	1
'' derrida undeniably fascinating playful fellow .	1
lifts spirits	1
jolt seat couple times , give laughs ,	1
feast	1
end movie , 're definitely convinced women spectacular .	1
success bollywood	1
, even delectable	1
rollicking good time part	1
heat moment prevails .	1
nachtwey hates wars shows empathizes victims reveals	1
best part ' movie	1
guiltless film	1
entertainment adults see without feeling embarrassed	1
distinctive sensibility , working develop film language conspicuous success	1
dry humor	1
kind quirkily appealing minor movie might make	1
pink floyd tickets	1
winning wildly fascinating work	1
visual panache , comic touch ,	1
oft-brilliant safe conduct ( `` laissez-passer `` )	1
companion piece	1
wince embarrassment others , thanks actors , quite touching .	1
bidder	1
succeeds primarily typical blend unsettling atmospherics	1
heartfelt concern north korea 's recent past south korea 's future adds much needed moral weight	1
definite weaknesses -- like rather unbelievable love interest meandering ending -- '60s caper film riveting , brisk delight .	1
family responsibility care	1
neatly effectively captures debilitating grief	1
love .	1
good actors ,	1
give film soul unabashed sense good old-fashioned escapism	1
rare animal	1
one-of-a-kind	1
good , hard yank	1
broomfield energized volletta wallace 's maternal fury , fearlessness , , film crackles .	1
, mr. nelson made film undeniably worthy devastating experience .	1
humble , teach	1
fax	1
knockaround guys rarely seems interested kicking around raison d'etre 's fresh-faced young-guns cast .	1
understated piece filmmaking	1
's delightfully quirky movie made curling ,	1
's never better colorful bio-pic mexican icon	1
compelling story	1
bring wild welsh whimsy	1
also asks audience -- heartwarming , nonjudgmental kind way -- consider value daily lives	1
intimate sensual funny psychologically self-revealing	1
